farmer_id,farm_size_acres,years_farming,crop_type,region,income_declared,previous_subsidies_count,equipment_value,land_ownership_type
F0298,190.64310594194802,20.20360074028911,corn,West,66635.66546802472,1,107025.2936784178,owned
F0299,181.48144209618061,2.975357585921456,corn,North,58961.616482934194,1,70134.59550022095,owned
F0300,108.55024945389638,23.415580941783347,corn,South,77022.63983700327,4,65188.44523635908,owned
F0301,121.99094799015153,7.015514981484697,rice,Central,99773.49391677536,5,62592.714624666754,owned
F0302,187.3646802561631,11.928229824381187,corn,South,27252.721160972007,2,97837.06660745994,mixed
F0303,180.51851327167324,17.001601650013555,rice,North,43433.27762380625,1,73707.02466656362,owned
F0304,148.95492030179258,30.965339918271717,soybean,East,56327.56725124619,5,146384.23368337494,owned
F0305,155.8663691654391,39.87934844804289,corn,West,40736.181133865175,5,81723.43745299762,owned
F0306,213.88324478942124,19.853784473089462,rice,Central,48485.874630042024,1,43801.93643057968,owned
F0307,120.4214305582085,13.534427050236896,wheat,South,65516.39212550137,3,66893.77924466287,owned
F0308,177.3548690585019,19.276045187844403,wheat,North,62858.16662733534,7,57102.41189112969,owned
F0309,139.89036737830529,22.10124340699069,corn,North,54946.65460611768,3,61994.86173516839,owned
F0310,139.11593983863898,12.434658995542467,wheat,West,52954.610065284614,2,79483.4456529501,leased
F0311,204.9388425993595,29.361690847298576,wheat,North,45522.597310127676,2,109353.66212937744,owned
F0312,573.8124523482045,16.840566073531217,soybean,North,78090.45678895435,5,113866.02658850212,leased
F0313,190.67548180003192,18.981944712731153,corn,West,83267.77673185995,2,64267.4647540203,mixed
F0314,215.27394035771647,20.32739401643569,corn,Central,70376.28007216941,2,72295.30958704732,mixed
F0315,151.05019208163796,18.372692884915644,cotton,East,27012.46824268091,3,82904.73985071603,owned
F0316,184.0976485647482,21.7115240037569,soybean,East,44755.79139931057,2,99700.7182995742,mixed
F0317,403.4599865109816,10.061974507624615,rice,South,53993.31919545769,3,47005.90131067398,leased
F0318,166.2083176244221,10.533585968431755,wheat,Central,31186.1094415553,2,90791.74389384934,leased
F0319,430.4785418448473,6.198766136226441,soybean,South,51581.674094578564,2,81663.22552496647,owned
F0320,154.8497982496359,18.51600984496181,rice,East,50444.43585068486,0,53089.39484760582,owned
F0321,179.75785127184568,21.231492028096913,soybean,West,71682.76349174461,7,117120.15082544133,mixed
F0322,109.08896583832637,18.662182929215085,soybean,North,40034.191206427364,5,109710.21083841563,owned
F0323,254.619363784273,28.3959394667803,corn,East,73266.0577654739,1,126148.301129375,owned
F0324,99.6991309250149,14.955231849367628,wheat,Central,30852.63927661227,1,115406.08120003768,owned
F0325,89.29056936061339,20.3499332447401,corn,East,33643.216046772926,2,80305.9862853101,mixed
F0326,207.9055436750034,6.266392990885485,corn,Central,42412.753845360254,3,98582.73710171672,owned
F0327,189.5831346981468,11.903202380204792,rice,Central,50957.43773329617,2,89955.01961716522,mixed
F0328,181.20599085260775,20.56430206052622,wheat,Central,10000.0,3,52787.53463630637,owned
F0329,181.417275463214,21.79281688594515,cotton,South,59185.951308218784,4,40867.82415819778,owned
F0330,149.38766135765428,12.648264418686542,cotton,West,84186.85063491503,3,91070.28907151357,owned
F0331,105.13728142570842,14.427205985135465,wheat,East,63025.391359547066,9,82894.1899680473,leased
F0332,153.7902279096863,2.8570100265535245,corn,West,45786.601463896746,3,69907.596988765,owned
F0333,116.14191442439441,12.143766393547125,rice,North,28308.178354608146,4,77228.93390792549,owned
F0334,198.75598667088755,22.12306530815829,cotton,East,13739.555285019727,1,133083.91486208278,owned
F0335,142.64713092489308,19.60164012885253,corn,West,17139.52750569365,4,14611.705602660957,owned
F0336,108.72514016037442,19.005325771049677,corn,West,47383.202499862455,1,99196.88980560882,leased
F0337,133.93070791735033,15.39818949744768,corn,North,92138.20036902538,4,105275.63423211462,owned
F0338,170.6465727137812,15.056505269025411,soybean,Central,10000.0,2,109031.72290020969,owned
F0339,121.81377235980126,9.717430884212423,wheat,East,64004.35778470126,5,38649.38070586532,owned
F0340,108.88898022167842,20.590627361620278,soybean,East,36445.69175228117,3,71204.21733790867,owned
F0341,162.18436057459562,18.367783555115118,wheat,North,43290.10081943314,4,69705.7163951064,mixed
F0342,162.24832855543613,18.936150783942395,wheat,Central,31246.022269119756,1,88759.57528628173,owned
F0343,124.65284123144352,10.791721258659358,corn,East,22651.224170261914,2,46117.78236911399,owned
F0344,126.44808471908387,1.0,corn,East,52512.744773446415,3,91354.32597307119,owned
F0345,161.60249686788183,23.777221694029564,corn,East,55256.069729393384,6,53457.0135222075,leased
F0346,77.59578292513379,11.169300351932767,corn,Central,63366.80117438581,5,71072.60001759524,owned
F0347,79.62681128117224,8.097793887655035,corn,North,16295.125877836195,4,120351.59132183342,owned
F0348,114.0777889373782,20.54783129531195,wheat,East,67479.44666956174,3,105264.6130167809,leased
F0349,417.98292724322295,11.863898880646964,corn,West,67836.15108510367,5,83714.81239288783,leased
F0350,165.54537827990023,23.479491072372973,cotton,Central,58489.873728629434,3,38232.22137811597,owned
F0351,223.76781084747762,19.93604759661358,corn,South,41580.76765863078,3,89971.41114148125,owned
F0352,192.88298116010097,20.46855458560382,corn,North,56168.61734377889,5,91987.79989063623,owned
F0353,142.00307350182865,4.072354310395726,soybean,West,46791.01886379356,5,17017.565099816653,leased
F0354,149.04918960486555,24.695551883091206,cotton,East,69370.32659970011,3,90525.46928921153,mixed
F0355,99.87353176810956,17.090004249870848,wheat,South,42669.11404146434,4,47718.013437410904,owned
F0356,149.0743432003805,12.045782886030375,soybean,North,52160.48860153337,2,35612.74318942492,leased
F0357,135.5670680539931,16.147107738738008,soybean,Central,15233.559900577187,2,46340.557332907316,owned
F0358,166.13592801690447,1.0,soybean,South,56105.99578380443,1,15155.633798466733,leased
F0359,108.63845282238385,18.269222491845365,wheat,South,35008.91098190526,3,67772.40216235348,leased
F0360,175.96732571205862,6.765027934543427,soybean,West,60249.32434721138,4,49841.60046840749,leased
F0361,226.6369456501289,4.1786377132517245,wheat,North,65768.49790495669,1,114217.52376910902,owned
F0362,144.56199257715713,2.821126510256871,soybean,West,37800.54115810696,3,69228.15776400839,owned
F0363,170.08558610494708,23.901506999919402,soybean,West,50623.76604935434,5,58405.18244955596,leased
F0364,184.5071995855556,9.96589285045769,wheat,East,53489.898227065154,1,32210.04978187612,owned
F0365,129.9389764057082,27.269821679331994,rice,Central,57361.27463866642,4,67162.15132095575,owned
F0366,161.20462409052084,10.713588295581618,wheat,South,65797.15651287831,1,120603.46858098434,owned
F0367,150.62962003908973,1.3411363392564262,rice,North,63180.22352726926,9,126419.57065110924,owned
F0368,154.8838049274416,6.067804480410727,corn,Central,42402.193855037345,2,69057.78776593291,leased
F0369,111.34951080722668,24.88649296005551,wheat,Central,81966.43858308208,0,77914.7492129896,owned
F0370,151.22550871294715,13.75281457650666,wheat,North,65039.74952241602,2,101087.08058908736,owned
F0371,174.8999145622725,10.613701628075193,cotton,Central,78102.88784504053,3,49233.771211278814,owned
F0372,222.5571803897521,16.2801458068223,wheat,East,56934.13446743838,1,91071.84146652298,leased
F0373,197.96354130426033,19.01426188934036,wheat,Central,58116.10910557081,2,151001.8791126003,mixed
F0374,257.65912287557785,23.939190527219687,corn,East,47656.17897190913,4,102953.41602190863,owned
F0375,111.63262185559753,26.587993839143408,soybean,South,41124.51043124609,1,101996.5260064273,owned
F0376,580.8480955081018,12.121850833687315,corn,South,69506.76362208738,2,120314.39340383856,owned
F0377,159.1671002869176,4.391618511343694,wheat,West,55291.81249162833,2,107113.52413472801,owned
F0378,259.4901466608836,11.692278711013792,wheat,East,47368.7230897321,0,72415.42054016478,leased
F0379,109.58508573224242,17.08224405266309,wheat,South,29547.500282571953,2,44606.07172092582,owned
F0380,108.0139078909612,7.289928590315113,wheat,Central,81102.31075416238,4,75995.17759796465,owned
F0381,120.03036772779889,7.342792680839657,corn,North,52252.508692651405,5,50909.55902159398,owned
F0382,43.80521378450966,17.750303052399083,soybean,North,25465.548455628978,3,71543.6441466484,mixed
F0383,123.71224891596195,14.610781187436391,wheat,East,51628.44931649046,6,53862.575775597,leased
F0384,112.0433669223151,15.262375963292692,corn,West,45981.59124398876,2,68303.86601341156,leased
F0385,157.51968932381038,8.932037322399445,corn,Central,45161.07199709703,3,35440.2220467309,owned
F0386,167.08779878885798,13.156794286353861,cotton,East,61525.19603942731,4,59200.58701965014,owned
F0387,243.80854196079432,7.606134845853565,cotton,North,46009.20957139529,5,92165.39357965163,leased
F0388,197.5211919093025,22.121587288998295,rice,East,43890.01895839015,1,99738.13722449323,owned
F0389,121.15481721687985,23.28199467779002,wheat,Central,77248.09473877717,3,93228.32561582222,leased
F0390,105.0792664325821,1.0,wheat,South,15208.66049476037,1,68720.53036986181,owned
F0391,174.59595857532528,7.56391311846072,corn,Central,48972.35384211447,4,83744.67756253497,owned
F0392,83.9883396489679,3.0277659592793675,wheat,South,68577.03721317627,4,138319.00471325387,owned
F0393,241.57293829271768,9.799808524744815,corn,South,62538.64897784934,3,58377.55752956572,leased
F0394,208.97200603606436,14.332496241677113,rice,South,70400.97186553237,1,128147.62377972907,owned
F0395,126.54121739476476,3.402838242411759,rice,East,90431.43759768008,3,36684.2160168308,leased
F0396,64.34327354545613,7.625121494997495,rice,North,83979.03487783985,0,28734.875824356837,leased
F0397,217.69361870827066,6.968341023348012,corn,East,26889.305722342506,2,74693.93666479133,mixed
F0398,144.2730077373691,16.658138635191552,soybean,North,17785.931677850076,2,78876.54904730913,owned
F0399,211.8908155986731,15.554754696290004,corn,Central,56537.04813397031,8,46081.05900496371,owned
F0400,210.83585118084494,9.226099573301973,wheat,West,22917.64636884759,0,70126.60634976451,mixed
F0401,120.03124885231136,16.414566977115182,soybean,Central,11470.613596098468,0,92078.55194027381,owned
F0402,150.26218498590916,10.626559323301876,wheat,East,56324.85715723172,4,50753.96972579032,owned
F0403,152.3490296882371,12.826759117391575,corn,East,61340.90650970467,1,110477.36351331545,owned
F0404,127.49672642603781,28.387616722388294,corn,North,84222.81291098025,0,113754.85622042997,owned
F0405,181.14249661737495,25.723688414322783,soybean,East,65368.62139980847,4,117351.55059601014,owned
F0406,96.61897853087028,4.603350104579219,rice,South,88391.20171939288,5,52763.00132583626,leased
F0407,142.88102574893531,21.637859343033398,corn,East,57111.08370671956,4,75622.45026835865,leased
F0408,156.01478158559493,21.491172435932736,rice,North,27274.59522641285,3,74813.80773860824,owned
F0409,175.72194170293744,5.813893689979054,wheat,North,66443.74112343247,5,71832.72447631884,leased
F0410,185.5807439044445,21.550221150038887,corn,South,76686.26199039642,3,70229.28251533034,owned
F0411,93.76789540810654,27.30345534730042,soybean,North,57821.687958231436,1,102672.74140873528,owned
F0412,73.29429146321888,6.019641550044689,soybean,West,79011.0093071148,1,98350.1318293359,mixed
F0413,213.88384109492546,7.659977431885891,cotton,Central,47534.98573927645,0,53763.05006898418,owned
F0414,166.61570059897957,23.14129173474802,wheat,East,60917.98234230648,5,45765.11102578443,leased
F0415,112.57567317217232,17.171962486605185,soybean,West,46513.35837316261,3,42827.81081389612,owned
F0416,227.55759877612616,19.411810201916186,soybean,East,97580.87182794206,2,53628.2572400513,leased
F0417,155.78373171464293,17.724713731203973,cotton,West,66825.21372654423,2,105376.68920699085,owned
F0418,208.96485920319134,18.125567367425152,wheat,East,27665.897382975858,4,77456.60432131609,owned
F0419,153.37592407050545,4.388222973511336,rice,South,87051.94936949239,3,107775.47512131647,owned
F0420,759.112188732298,23.378541652971585,soybean,North,35336.40483285223,2,28999.41543308965,owned
F0421,237.7670421221602,24.356719939422188,wheat,North,50273.91919133079,3,88201.7331195587,owned
F0422,137.55179257604632,13.164874047455777,corn,South,59366.015916513206,3,87817.73435420179,leased
F0423,198.57854754771776,14.6521844014891,corn,West,60999.83949687308,2,116009.54924600809,owned
F0424,182.2687974792574,2.751139979554223,soybean,Central,59674.44446976796,3,67727.22673530527,leased
F0425,218.43157787661744,19.114038048142678,rice,West,27339.089893210927,2,65605.23688609322,owned
F0426,101.75382697099478,19.57645953371315,soybean,North,59740.6927032422,2,125194.9873491578,owned
F0427,184.30257299992195,14.502471864005512,soybean,Central,72012.91874271406,3,74869.60216871536,mixed
F0428,202.92122434247938,23.99482687896402,corn,East,71437.28059988316,4,85318.12144118888,mixed
F0429,62.063025678844284,12.327382152160476,wheat,Central,23963.74813095925,5,94288.9613708024,owned
F0430,90.83707436671125,19.516847407148802,wheat,West,36886.942370379445,4,29967.286888824172,leased
F0431,48.03839111199497,6.842685290463075,corn,South,29109.567075982395,3,81233.06407156785,owned
F0432,136.5296582777721,14.811582793006096,corn,East,56796.25984000899,5,42645.869667402025,owned
F0433,185.8771127897981,13.605165936777313,wheat,West,18967.044351048782,2,77371.11914085233,owned
F0434,225.11785260480139,16.802463376327534,corn,East,27545.144554370636,4,71163.08731840548,mixed
F0435,461.1142170629663,12.04378456933313,corn,Central,36697.300206975386,3,64808.93362386572,mixed
F0436,231.4307772785646,13.948219234626658,wheat,North,14064.197755385554,4,98800.18050706123,owned
F0437,80.99492708925543,21.60837737153205,corn,West,49444.017922818064,4,82921.90466224415,leased
F0438,64.83087803224227,11.50588610209426,wheat,South,10000.0,1,48172.92599706432,leased
F0439,147.22261505516906,2.1473831940905654,cotton,Central,59706.895390870646,2,47154.68764319881,owned
F0440,169.20327244696537,28.996671233643365,rice,West,42059.56722662253,4,105204.5197431093,leased
F0441,148.36526259529535,26.051632629523894,soybean,South,37520.33585527115,3,78866.64355383218,owned
F0442,46.62789499800617,4.661898439155051,wheat,West,40785.02756861484,3,37276.97450816702,owned
F0443,145.54399802436058,20.517662441961555,rice,Central,48792.278154092375,6,67505.1286682152,leased
F0444,84.77652497475734,10.976201835589254,rice,West,61857.32365486232,4,75276.53212352049,owned
F0445,183.48362744150194,17.107897722648477,rice,East,76341.94547194235,6,42982.3433461769,owned
F0446,168.32991230484242,17.35379303210795,wheat,Central,70278.1163042991,4,60892.33285341331,owned
F0447,103.00601068363224,13.124737597469425,soybean,West,94633.76645553231,1,107535.63659735356,leased
F0448,124.30665413316532,8.729874675308828,rice,North,63505.94418754899,4,154688.8478115917,owned
F0449,97.03932390555242,9.475671581469925,soybean,West,52806.30204747866,3,89079.86779799845,owned
F0450,146.8660451363414,7.67046467615006,soybean,East,40859.363613367415,5,39353.86359103596,leased
F0451,593.2713480751858,8.345422334156442,corn,South,41524.02086114938,3,73470.24754302432,owned
F0452,100.71369768322282,14.462573679605159,corn,South,60780.76053131843,2,83660.89754507279,leased
F0453,175.20232577589223,9.273920087113986,wheat,South,30011.11716443592,1,103590.30951951115,owned
